ko_id	kegg_pathway_id	kegg_pathway_name
ko:K01084	path:map00052	Galactose metabolism
ko:K01182	path:map00052	Galactose metabolism
ko:K00035	path:map00052	Galactose metabolism
ko:K00094	path:map00052	Galactose metabolism
ko:K00704	path:map00052	Galactose metabolism
ko:K00844	path:map00052	Galactose metabolism
ko:K00845	path:map00052	Galactose metabolism
ko:K00849	path:map00052	Galactose metabolism
ko:K00850	path:map00052	Galactose metabolism
ko:K00883	path:map00052	Galactose metabolism
ko:K22215	path:map00052	Galactose metabolism
ko:K25026	path:map00052	Galactose metabolism
ko:K02788	path:map00052	Galactose metabolism
ko:K04618	path:map00052	Galactose metabolism
ko:K05308	path:map00052	Galactose metabolism
ko:K01187	path:map00052	Galactose metabolism
ko:K01189	path:map00052	Galactose metabolism
ko:K01190	path:map00052	Galactose metabolism
ko:K21622	path:map00052	Galactose metabolism
ko:K21620	path:map00052	Galactose metabolism
ko:K12447	path:map00052	Galactose metabolism
ko:K21621	path:map00052	Galactose metabolism
ko:K02821	path:map00053	Ascorbate and aldarate metabolism
ko:K03475	path:map00053	Ascorbate and aldarate metabolism
ko:K03476	path:map00053	Ascorbate and aldarate metabolism
ko:K08092	path:map00053	Ascorbate and aldarate metabolism
ko:K01708	path:map00053	Ascorbate and aldarate metabolism
ko:K08679	path:map00053	Ascorbate and aldarate metabolism
ko:K00064	path:map00053	Ascorbate and aldarate metabolism
ko:K00103	path:map00053	Ascorbate and aldarate metabolism
ko:K08232	path:map00053	Ascorbate and aldarate metabolism
ko:K10047	path:map00053	Ascorbate and aldarate metabolism
ko:K12447	path:map00053	Ascorbate and aldarate metabolism
ko:K02822	path:map00053	Ascorbate and aldarate metabolism
ko:K10046	path:map00053	Ascorbate and aldarate metabolism
ko:K03078	path:map00053	Ascorbate and aldarate metabolism
ko:K03079	path:map00053	Ascorbate and aldarate metabolism
ko:K00699	path:map00053	Ascorbate and aldarate metabolism
ko:K00880	path:map00053	Ascorbate and aldarate metabolism
ko:K01053	path:map00053	Ascorbate and aldarate metabolism
ko:K01195	path:map00053	Ascorbate and aldarate metabolism
ko:K01630	path:map00053	Ascorbate and aldarate metabolism
ko:K01683	path:map00053	Ascorbate and aldarate metabolism
ko:K00107	path:map00053	Ascorbate and aldarate metabolism
ko:K00128	path:map00053	Ascorbate and aldarate metabolism
ko:K00149	path:map00053	Ascorbate and aldarate metabolism
ko:K00225	path:map00053	Ascorbate and aldarate metabolism
ko:K00423	path:map00053	Ascorbate and aldarate metabolism
ko:K00434	path:map00053	Ascorbate and aldarate metabolism
ko:K00469	path:map00053	Ascorbate and aldarate metabolism
ko:K13876	path:map00053	Ascorbate and aldarate metabolism
ko:K13877	path:map00053	Ascorbate and aldarate metabolism
ko:K00002	path:map00053	Ascorbate and aldarate metabolism
ko:K00012	path:map00053	Ascorbate and aldarate metabolism
ko:K00062	path:map00053	Ascorbate and aldarate metabolism
ko:K00063	path:map00053	Ascorbate and aldarate metabolism
ko:K01706	path:map00053	Ascorbate and aldarate metabolism
ko:K01707	path:map00053	Ascorbate and aldarate metabolism
ko:K23004	path:map00053	Ascorbate and aldarate metabolism
ko:K23005	path:map00053	Ascorbate and aldarate metabolism
ko:K23007	path:map00053	Ascorbate and aldarate metabolism
ko:K03077	path:map00053	Ascorbate and aldarate metabolism
ko:K25260	path:map00053	Ascorbate and aldarate metabolism
ko:K18981	path:map00053	Ascorbate and aldarate metabolism
ko:K18982	path:map00053	Ascorbate and aldarate metabolism
ko:K18983	path:map00053	Ascorbate and aldarate metabolism
ko:K19588	path:map00053	Ascorbate and aldarate metabolism
ko:K19590	path:map00053	Ascorbate and aldarate metabolism
ko:K19642	path:map00053	Ascorbate and aldarate metabolism
ko:K14085	path:map00053	Ascorbate and aldarate metabolism
ko:K14190	path:map00053	Ascorbate and aldarate metabolism
ko:K14259	path:map00053	Ascorbate and aldarate metabolism
ko:K14756	path:map00053	Ascorbate and aldarate metabolism
ko:K13873	path:map00053	Ascorbate and aldarate metabolism
ko:K13874	path:map00053	Ascorbate and aldarate metabolism
ko:K13875	path:map00053	Ascorbate and aldarate metabolism
ko:K21888	path:map00053	Ascorbate and aldarate metabolism
ko:K23003	path:map00053	Ascorbate and aldarate metabolism
ko:K19660	path:map00053	Ascorbate and aldarate metabolism
ko:K20023	path:map00053	Ascorbate and aldarate metabolism
ko:K18649	path:map00053	Ascorbate and aldarate metabolism
ko:K24443	path:map00053	Ascorbate and aldarate metabolism
ko:K16190	path:map00053	Ascorbate and aldarate metabolism
ko:K17744	path:map00053	Ascorbate and aldarate metabolism
ko:K00667	path:map00061	Fatty acid biosynthesis
ko:K00668	path:map00061	Fatty acid biosynthesis
ko:K01071	path:map00061	Fatty acid biosynthesis
ko:K01716	path:map00061	Fatty acid biosynthesis
ko:K01897	path:map00061	Fatty acid biosynthesis
ko:K01946	path:map00061	Fatty acid biosynthesis
ko:K00648	path:map00061	Fatty acid biosynthesis
ko:K00665	path:map00061	Fatty acid biosynthesis
ko:K00209	path:map00061	Fatty acid biosynthesis
ko:K00647	path:map00061	Fatty acid biosynthesis
ko:K09458	path:map00061	Fatty acid biosynthesis
ko:K10780	path:map00061	Fatty acid biosynthesis
ko:K01961	path:map00061	Fatty acid biosynthesis
ko:K07512	path:map00061	Fatty acid biosynthesis
ko:K01963	path:map00061	Fatty acid biosynthesis
ko:K11263	path:map00061	Fatty acid biosynthesis
ko:K11533	path:map00061	Fatty acid biosynthesis
ko:K01962	path:map00061	Fatty acid biosynthesis
ko:K00645	path:map00061	Fatty acid biosynthesis
ko:K00059	path:map00061	Fatty acid biosynthesis
ko:K00208	path:map00061	Fatty acid biosynthesis
ko:K03922	path:map00061	Fatty acid biosynthesis
ko:K18473	path:map00061	Fatty acid biosynthesis
ko:K18474	path:map00061	Fatty acid biosynthesis
ko:K18660	path:map00061	Fatty acid biosynthesis
ko:K10781	path:map00061	Fatty acid biosynthesis
ko:K10782	path:map00061	Fatty acid biosynthesis
ko:K11262	path:map00061	Fatty acid biosynthesis
ko:K02372	path:map00061	Fatty acid biosynthesis
ko:K03921	path:map00061	Fatty acid biosynthesis
ko:K02160	path:map00061	Fatty acid biosynthesis
ko:K02371	path:map00061	Fatty acid biosynthesis
ko:K13370	path:map00061	Fatty acid biosynthesis
ko:K15013	path:map00061	Fatty acid biosynthesis
ko:K18472	path:map00061	Fatty acid biosynthesis
ko:K22541	path:map00061	Fatty acid biosynthesis
ko:K22540	path:map00061	Fatty acid biosynthesis
ko:K11539	path:map00061	Fatty acid biosynthesis
ko:K16363	path:map00061	Fatty acid biosynthesis
ko:K01074	path:map00062	Fatty acid elongation
ko:K07508	path:map00062	Fatty acid elongation
ko:K10205	path:map00062	Fatty acid elongation
ko:K10244	path:map00062	Fatty acid elongation
ko:K10203	path:map00062	Fatty acid elongation
ko:K10246	path:map00062	Fatty acid elongation
ko:K10247	path:map00062	Fatty acid elongation
ko:K10248	path:map00062	Fatty acid elongation
ko:K07515	path:map00062	Fatty acid elongation
ko:K07512	path:map00062	Fatty acid elongation
ko:K15397	path:map00062	Fatty acid elongation
ko:K16339	path:map00062	Fatty acid elongation
ko:K17360	path:map00062	Fatty acid elongation
ko:K10245	path:map00062	Fatty acid elongation
ko:K00022	path:map00062	Fatty acid elongation
ko:K01068	path:map00062	Fatty acid elongation
ko:K07509	path:map00062	Fatty acid elongation
ko:K07511	path:map00062	Fatty acid elongation
ko:K10249	path:map00062	Fatty acid elongation
ko:K10250	path:map00062	Fatty acid elongation
ko:K10251	path:map00062	Fatty acid elongation
ko:K10703	path:map00062	Fatty acid elongation
ko:K22554	path:map00062	Fatty acid elongation
ko:K10258	path:map00062	Fatty acid elongation
ko:K01897	path:map00071	Fatty acid degradation
ko:K07508	path:map00071	Fatty acid degradation
ko:K07509	path:map00071	Fatty acid degradation
ko:K01909	path:map00071	Fatty acid degradation
ko:K00121	path:map00071	Fatty acid degradation
ko:K07513	path:map00071	Fatty acid degradation
ko:K07511	path:map00071	Fatty acid degradation
ko:K04072	path:map00071	Fatty acid degradation
ko:K05297	path:map00071	Fatty acid degradation
ko:K07514	path:map00071	Fatty acid degradation
ko:K07515	path:map00071	Fatty acid degradation
ko:K07425	path:map00071	Fatty acid degradation
ko:K00529	path:map00071	Fatty acid degradation
ko:K00530	path:map00071	Fatty acid degradation
ko:K00626	path:map00071	Fatty acid degradation
ko:K00632	path:map00071	Fatty acid degradation
ko:K01692	path:map00071	Fatty acid degradation
ko:K00128	path:map00071	Fatty acid degradation
ko:K00149	path:map00071	Fatty acid degradation
ko:K00232	path:map00071	Fatty acid degradation
ko:K00248	path:map00071	Fatty acid degradation
ko:K00249	path:map00071	Fatty acid degradation
ko:K00252	path:map00071	Fatty acid degradation
ko:K00255	path:map00071	Fatty acid degradation
ko:K00496	path:map00071	Fatty acid degradation
ko:K07422	path:map00071	Fatty acid degradation
ko:K09479	path:map00071	Fatty acid degradation
ko:K10527	path:map00071	Fatty acid degradation
ko:K13238	path:map00071	Fatty acid degradation
ko:K00022	path:map00071	Fatty acid degradation
ko:K01782	path:map00071	Fatty acid degradation
ko:K01825	path:map00071	Fatty acid degradation
ko:K22567	path:map00071	Fatty acid degradation
ko:K22887	path:map00071	Fatty acid degradation
ko:K07516	path:map00071	Fatty acid degradation
ko:K07517	path:map00071	Fatty acid degradation
ko:K05939	path:map00071	Fatty acid degradation
ko:K06445	path:map00071	Fatty acid degradation
ko:K09478	path:map00071	Fatty acid degradation
ko:K15013	path:map00071	Fatty acid degradation
ko:K15401	path:map00071	Fatty acid degradation
ko:K18857	path:map00071	Fatty acid degradation
ko:K18880	path:map00071	Fatty acid degradation
ko:K00001	path:map00071	Fatty acid degradation
ko:K13767	path:map00071	Fatty acid degradation
ko:K13951	path:map00071	Fatty acid degradation
ko:K13952	path:map00071	Fatty acid degradation
ko:K13953	path:map00071	Fatty acid degradation
ko:K13954	path:map00071	Fatty acid degradation
ko:K08765	path:map00071	Fatty acid degradation
ko:K08766	path:map00071	Fatty acid degradation
ko:K14338	path:map00071	Fatty acid degradation
ko:K19523	path:map00071	Fatty acid degradation
ko:K19524	path:map00071	Fatty acid degradation
ko:K20495	path:map00071	Fatty acid degradation
ko:K21738	path:map00071	Fatty acid degradation
ko:K13980	path:map00071	Fatty acid degradation
ko:K14085	path:map00071	Fatty acid degradation
ko:K13239	path:map00071	Fatty acid degradation
ko:K15405	path:map00073	Cutin, suberine and wax biosynthesis
ko:K15406	path:map00073	Cutin, suberine and wax biosynthesis
ko:K13356	path:map00073	Cutin, suberine and wax biosynthesis
ko:K13407	path:map00073	Cutin, suberine and wax biosynthesis
ko:K20495	path:map00073	Cutin, suberine and wax biosynthesis
ko:K15404	path:map00073	Cutin, suberine and wax biosynthesis
ko:K15403	path:map00073	Cutin, suberine and wax biosynthesis
ko:K17991	path:map00073	Cutin, suberine and wax biosynthesis
ko:K21995	path:map00073	Cutin, suberine and wax biosynthesis
ko:K15398	path:map00073	Cutin, suberine and wax biosynthesis
ko:K15400	path:map00073	Cutin, suberine and wax biosynthesis
ko:K15402	path:map00073	Cutin, suberine and wax biosynthesis
ko:K20769	path:map00073	Cutin, suberine and wax biosynthesis
ko:K15401	path:map00073	Cutin, suberine and wax biosynthesis
ko:K00801	path:map00100	Steroid biosynthesis
ko:K01052	path:map00100	Steroid biosynthesis
ko:K23558	path:map00100	Steroid biosynthesis
ko:K00213	path:map00100	Steroid biosynthesis
ko:K13373	path:map00100	Steroid biosynthesis
ko:K14423	path:map00100	Steroid biosynthesis
ko:K14424	path:map00100	Steroid biosynthesis
ko:K00637	path:map00100	Steroid biosynthesis
ko:K09827	path:map00100	Steroid biosynthesis
ko:K09828	path:map00100	Steroid biosynthesis
ko:K23485	path:map00100	Steroid biosynthesis
ko:K01852	path:map00100	Steroid biosynthesis
ko:K01853	path:map00100	Steroid biosynthesis
ko:K05917	path:map00100	Steroid biosynthesis
ko:K07419	path:map00100	Steroid biosynthesis
ko:K00222	path:map00100	Steroid biosynthesis
ko:K00223	path:map00100	Steroid biosynthesis
ko:K00227	path:map00100	Steroid biosynthesis
ko:K00511	path:map00100	Steroid biosynthesis
ko:K00559	path:map00100	Steroid biosynthesis
ko:K08246	path:map00100	Steroid biosynthesis
ko:K09832	path:map00100	Steroid biosynthesis
ko:K12298	path:map00100	Steroid biosynthesis
ko:K09829	path:map00100	Steroid biosynthesis
ko:K09831	path:map00100	Steroid biosynthesis
ko:K07438	path:map00100	Steroid biosynthesis
ko:K07748	path:map00100	Steroid biosynthesis
ko:K07750	path:map00100	Steroid biosynthesis
ko:K07436	path:map00100	Steroid biosynthesis
ko:K21146	path:map00100	Steroid biosynthesis
ko:K08242	path:map00100	Steroid biosynthesis
ko:K01824	path:map00100	Steroid biosynthesis
ko:K14674	path:map00100	Steroid biosynthesis
ko:K19532	path:map00100	Steroid biosynthesis
ko:K00251	path:map00120	Primary bile acid biosynthesis
ko:K01442	path:map00120	Primary bile acid biosynthesis
ko:K08748	path:map00120	Primary bile acid biosynthesis
ko:K08764	path:map00120	Primary bile acid biosynthesis
ko:K00489	path:map00120	Primary bile acid biosynthesis
ko:K00659	path:map00120	Primary bile acid biosynthesis
ko:K10214	path:map00120	Primary bile acid biosynthesis
ko:K00037	path:map00120	Primary bile acid biosynthesis
ko:K01796	path:map00120	Primary bile acid biosynthesis
ko:K07430	path:map00120	Primary bile acid biosynthesis
ko:K12408	path:map00120	Primary bile acid biosynthesis
ko:K07431	path:map00120	Primary bile acid biosynthesis
ko:K07440	path:map00120	Primary bile acid biosynthesis
ko:K12405	path:map00120	Primary bile acid biosynthesis
ko:K10223	path:map00120	Primary bile acid biosynthesis
ko:K11992	path:map00120	Primary bile acid biosynthesis
ko:K00488	path:map00120	Primary bile acid biosynthesis
ko:K07439	path:map00120	Primary bile acid biosynthesis
ko:K15872	path:map00121	Secondary bile acid biosynthesis
ko:K23231	path:map00121	Secondary bile acid biosynthesis
ko:K01442	path:map00121	Secondary bile acid biosynthesis
ko:K07007	path:map00121	Secondary bile acid biosynthesis
ko:K15873	path:map00121	Secondary bile acid biosynthesis
ko:K15874	path:map00121	Secondary bile acid biosynthesis
ko:K22607	path:map00121	Secondary bile acid biosynthesis
ko:K15871	path:map00121	Secondary bile acid biosynthesis
ko:K15868	path:map00121	Secondary bile acid biosynthesis
ko:K00076	path:map00121	Secondary bile acid biosynthesis
ko:K15869	path:map00121	Secondary bile acid biosynthesis
ko:K22604	path:map00121	Secondary bile acid biosynthesis
ko:K22605	path:map00121	Secondary bile acid biosynthesis
ko:K22606	path:map00121	Secondary bile acid biosynthesis
ko:K15870	path:map00121	Secondary bile acid biosynthesis
ko:K18285	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K00457	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K18286	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K00355	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K19267	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K18284	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K00487	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K18534	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K01661	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K01851	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K00838	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K01075	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K19222	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K11785	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K12073	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K12501	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K12502	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K00568	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K00591	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K00815	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K18240	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K03179	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K03181	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K18606	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K18800	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K03183	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K03184	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K01904	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K01911	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K02361	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K20810	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K23094	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
ko:K23095	path:map00130	Ubiquinone and other terpenoid-quinone biosynthesis
